"sample","island","stratum","site","date_time","date","sample_month","category","taxon","genus","sp","stage","tot_vol_m3","indiv_per_ml","cloud","wind_wave","depth_m","temp_c","cond_uscm","do_mgl","ph","turb_ntu","chlor"
"FI-SAV-1","FI","SAV","1",2017-05-23 14:30:00,2017-05-23,5,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.13097335529233,0.00288600963473304,1,1,2.95,22.2,228,11.06,8.51,4.8,NA
"FI-SAV-1","FI","SAV","1",2017-05-23 14:30:00,2017-05-23,5,"CALANOIDS","Eurytemora affinis","Eurytemora","affinis","adult",1.13097335529233,8.48826363156775e-05,1,1,2.95,22.2,228,11.06,8.51,4.8,NA
"FI-SAV-1","FI","SAV","1",2017-05-23 14:30:00,2017-05-23,5,"CALANOIDS","Sinocalanus doerrii","Sinocalanus","doerrii","adult",1.13097335529233,2.82942121052258e-05,1,1,2.95,22.2,228,11.06,8.51,4.8,NA
"FI-SAV-1","FI","SAV","1",2017-06-05 13:55:00,2017-06-05,6,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"adult",1.34303085940964,7.74367910248286e-05,1,0,0.8,20.7,235,9.62,8.59,7.34,0.99
"FI-SAV-1","FI","SAV","1",2017-06-05 13:55:00,2017-06-05,6,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.34303085940964,0.00321362682753039,1,0,0.8,20.7,235,9.62,8.59,7.34,0.99
"FI-SAV-1","FI","SAV","1",2017-06-05 13:55:00,2017-06-05,6,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.34303085940964,0.00232310373074486,1,0,0.8,20.7,235,9.62,8.59,7.34,0.99
"FI-SAV-1","FI","SAV","1",2017-06-05 13:55:00,2017-06-05,6,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.34303085940964,0.000232310373074486,1,0,0.8,20.7,235,9.62,8.59,7.34,0.99
"FI-SAV-1","FI","SAV","1",2017-06-05 13:55:00,2017-06-05,6,"CALANOIDS","Sinocalanus doerrii","Sinocalanus","doerrii","adult",1.34303085940964,3.87183955124143e-05,1,0,0.8,20.7,235,9.62,8.59,7.34,0.99
"FI-SAV-1","FI","SAV","1",2017-06-30 09:15:00,2017-06-30,7,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.30768794205675,7.34120097865319e-05,1,2,1.5,20.9,191,8.59,8,12.8,2.05
"FI-SAV-1","FI","SAV","1",2017-06-30 09:15:00,2017-06-30,7,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.30768794205675,0.00031429516689859,1,2,1.5,20.9,191,8.59,8,12.8,2.05
"FI-SAV-1","FI","SAV","1",2017-06-30 09:15:00,2017-06-30,7,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.30768794205675,4.58825061165824e-06,1,2,1.5,20.9,191,8.59,8,12.8,2.05
"FI-SAV-1","FI","SAV","1",2017-06-30 09:15:00,2017-06-30,7,"CALANOIDS","Sinocalanus doerrii","Sinocalanus","doerrii","adult",1.30768794205675,1.37647518349747e-05,1,2,1.5,20.9,191,8.59,8,12.8,2.05
"FI-SAV-1","FI","SAV","1",2017-08-02 16:24:00,2017-08-02,8,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"adult",1.41371669411541,3.80203475163972e-05,1,2,1.55,23.9,154,9.33,8.47,16.88,3.52
"FI-SAV-1","FI","SAV","1",2017-08-02 16:24:00,2017-08-02,8,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.41371669411541,0.00155883424817229,1,2,1.55,23.9,154,9.33,8.47,16.88,3.52
"FI-SAV-1","FI","SAV","1",2017-08-02 16:24:00,2017-08-02,8,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.41371669411541,0.00539888934732841,1,2,1.55,23.9,154,9.33,8.47,16.88,3.52
"FI-SAV-1","FI","SAV","1",2017-08-02 16:24:00,2017-08-02,8,"CALANOIDS","Sinocalanus doerrii","Sinocalanus","doerrii","adult",1.41371669411541,3.80203475163972e-05,1,2,1.55,23.9,154,9.33,8.47,16.88,3.52
"FI-SAV-1","FI","SAV","1",2017-08-28 12:00:00,2017-08-28,9,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.41371669411541,0.000365393223515143,1,1,1.40208,23.31,154,10.36,8.44,1.6,0.48
"FI-SAV-1","FI","SAV","1",2017-08-28 12:00:00,2017-08-28,9,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.41371669411541,0.00317315167789466,1,1,1.40208,23.31,154,10.36,8.44,1.6,0.48
"FI-SAV-1","FI","SAV","1",2017-08-28 12:00:00,2017-08-28,9,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.41371669411541,5.76936668708121e-05,1,1,1.40208,23.31,154,10.36,8.44,1.6,0.48
"FI-SAV-1","FI","SAV","1",2017-09-28 13:05:00,2017-09-28,10,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"adult",1.44905961146829,0.000500324482348506,1,0,1.76784,20.1,149,11.42,8.84,1.7,0.43
"FI-SAV-1","FI","SAV","1",2017-09-28 13:05:00,2017-09-28,10,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.44905961146829,0.00265689552695413,1,0,1.76784,20.1,149,11.42,8.84,1.7,0.43
"FI-SAV-1","FI","SAV","1",2017-09-28 13:05:00,2017-09-28,10,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.44905961146829,5.17577050705351e-05,1,0,1.76784,20.1,149,11.42,8.84,1.7,0.43
"FI-SAV-1","FI","SAV","1",2017-10-30 15:27:00,2017-10-30,11,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.83783170235003,0.000142196553144212,1,3,1.85928,17.5,143,12.72,9.06,2.8,0.45
"FI-SAV-1","FI","SAV","1",2017-10-30 15:27:00,2017-10-30,11,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.83783170235003,0.00416432762779478,1,3,1.85928,17.5,143,12.72,9.06,2.8,0.45
"FI-SAV-1","FI","SAV","1",2017-10-30 15:27:00,2017-10-30,11,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.83783170235003,2.0313793306316e-05,1,3,1.85928,17.5,143,12.72,9.06,2.8,0.45
"FI-SAV-1","FI","SAV","1",2017-11-30 15:05:00,2017-11-30,12,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.55508836352695,6.64485284289395e-05,2,0,2.04216,13.64,201,10.93,7.97,3.71,1.57
"FI-SAV-1","FI","SAV","1",2017-11-30 15:05:00,2017-11-30,12,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.55508836352695,0.000468462125424023,2,0,2.04216,13.64,201,10.93,7.97,3.71,1.57
"FI-SAV-1","FI","SAV","1",2017-11-30 15:05:00,2017-11-30,12,"CALANOIDS","Eurytemora affinis","Eurytemora","affinis","adult",1.55508836352695,3.32242642144697e-06,2,0,2.04216,13.64,201,10.93,7.97,3.71,1.57
"FI-SAV-1","FI","SAV","1",2018-01-11 13:20:00,2018-01-11,1,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.41371669411541,0.000135426387940013,3,NA,1.8288,10.96,263,9.99,7.76,5.48,1.04
"FI-SAV-1","FI","SAV","1",2018-01-11 13:20:00,2018-01-11,1,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.41371669411541,0.000183076413326314,3,NA,1.8288,10.96,263,9.99,7.76,5.48,1.04
"FI-SAV-1","FI","SAV","1",2018-01-11 13:20:00,2018-01-11,1,"CALANOIDS","Eurytemora affinis","Eurytemora","affinis","adult",1.41371669411541,2.5078960729632e-06,3,NA,1.8288,10.96,263,9.99,7.76,5.48,1.04
"FI-SAV-1","FI","SAV","1",2018-01-11 13:20:00,2018-01-11,1,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.41371669411541,2.5078960729632e-06,3,NA,1.8288,10.96,263,9.99,7.76,5.48,1.04
"FI-SAV-1","FI","SAV","1",2018-02-08 13:36:00,2018-02-08,2,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.34303085940964,2.97833811633956e-06,1,0,1.4,13.95,282,12.97,8.52,2.66,0.75
"FI-SAV-1","FI","SAV","1",2018-02-08 13:36:00,2018-02-08,2,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.34303085940964,1.48916905816978e-06,1,0,1.4,13.95,282,12.97,8.52,2.66,0.75
"FI-SAV-2","FI","SAV","2",2017-06-05 14:56:00,2017-06-05,6,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"adult",1.30768794205675,0.000247255727406028,1,0,NA,20.5,219,11.87,9.08,4.79,0.4
"FI-SAV-2","FI","SAV","2",2017-06-05 14:56:00,2017-06-05,6,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.30768794205675,0.00155771108265797,1,0,NA,20.5,219,11.87,9.08,4.79,0.4
"FI-SAV-2","FI","SAV","2",2017-06-05 14:56:00,2017-06-05,6,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.30768794205675,0.00217585040117304,1,0,NA,20.5,219,11.87,9.08,4.79,0.4
"FI-SAV-2","FI","SAV","2",2017-06-05 14:56:00,2017-06-05,6,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.30768794205675,2.47255727406028e-05,1,0,NA,20.5,219,11.87,9.08,4.79,0.4
"FI-SAV-2","FI","SAV","2",2017-06-05 14:56:00,2017-06-05,6,"CALANOIDS","Sinocalanus doerrii","Sinocalanus","doerrii","adult",1.30768794205675,2.47255727406028e-05,1,0,NA,20.5,219,11.87,9.08,4.79,0.4
"FI-SAV-2","FI","SAV","2",2017-06-30 09:45:00,2017-06-30,7,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.41371669411541,0.000575391097371873,1,2,1.5,20.5,189,8.55,8.39,25.7,7.66
"FI-SAV-2","FI","SAV","2",2017-06-30 09:45:00,2017-06-30,7,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.41371669411541,0.000147356256644016,1,2,1.5,20.5,189,8.55,8.39,25.7,7.66
"FI-SAV-2","FI","SAV","2",2017-06-30 09:45:00,2017-06-30,7,"CALANOIDS","Eurytemora affinis","Eurytemora","affinis","adult",1.41371669411541,1.4033929204192e-05,1,2,1.5,20.5,189,8.55,8.39,25.7,7.66
"FI-SAV-2","FI","SAV","2",2017-06-30 09:45:00,2017-06-30,7,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.41371669411541,0.00014033929204192,1,2,1.5,20.5,189,8.55,8.39,25.7,7.66
"FI-SAV-2","FI","SAV","2",2017-06-30 09:45:00,2017-06-30,7,"CALANOIDS","Sinocalanus doerrii","Sinocalanus","doerrii","adult",1.41371669411541,1.4033929204192e-05,1,2,1.5,20.5,189,8.55,8.39,25.7,7.66
"FI-SAV-2","FI","SAV","2",2017-08-02 17:08:00,2017-08-02,8,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.34303085940964,0.00714801147921495,1,2,1.98,25.15,148,11.79,8.98,7.2,1.61
"FI-SAV-2","FI","SAV","2",2017-08-02 17:08:00,2017-08-02,8,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.34303085940964,0.00111687679362734,1,2,1.98,25.15,148,11.79,8.98,7.2,1.61
"FI-SAV-2","FI","SAV","2",2017-08-02 17:08:00,2017-08-02,8,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.34303085940964,0.00625451004431308,1,2,1.98,25.15,148,11.79,8.98,7.2,1.61
"FI-SAV-2","FI","SAV","2",2017-08-02 17:08:00,2017-08-02,8,"CALANOIDS","Sinocalanus doerrii","Sinocalanus","doerrii","adult",1.34303085940964,0.000111687679362734,1,2,1.98,25.15,148,11.79,8.98,7.2,1.61
"FI-SAV-2","FI","SAV","2",2017-08-28 15:10:00,2017-08-28,9,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.41371669411541,0.00823007894610757,NA,NA,1.8288,23.8,151,11.86,8.59,3.8,0.75
"FI-SAV-2","FI","SAV","2",2017-08-28 15:10:00,2017-08-28,9,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.41371669411541,0.00068967142006488,NA,NA,1.8288,23.8,151,11.86,8.59,3.8,0.75
"FI-SAV-2","FI","SAV","2",2017-09-28 16:20:00,2017-09-28,10,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.44905961146829,0.00802436123797259,1,0,2.19456,20.1,157,11.04,9,1.8,0.3
"FI-SAV-2","FI","SAV","2",2017-09-28 16:20:00,2017-09-28,10,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.44905961146829,4.98407530308856e-05,1,0,2.19456,20.1,157,11.04,9,1.8,0.3
"FI-SAV-2","FI","SAV","2",2017-09-28 16:20:00,2017-09-28,10,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.44905961146829,9.96815060617712e-05,1,0,2.19456,20.1,157,11.04,9,1.8,0.3
"FI-SAV-2","FI","SAV","2",2017-10-30 16:12:00,2017-10-30,11,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.83783170235003,0.000356942368096695,1,2,2.16408,17.5,152,11.84,8.87,1.3,0.92
"FI-SAV-2","FI","SAV","2",2017-10-30 16:12:00,2017-10-30,11,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.83783170235003,0.00452870629522682,1,2,2.16408,17.5,152,11.84,8.87,1.3,0.92
"FI-SAV-2","FI","SAV","2",2017-11-30 15:24:00,2017-11-30,12,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.55508836352695,0.000133203271274602,2,0,1.64592,13.69,285,12.55,8.48,2.61,1.78
"FI-SAV-2","FI","SAV","2",2017-11-30 15:24:00,2017-11-30,12,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.55508836352695,0.000537406301349257,2,0,1.64592,13.69,285,12.55,8.48,2.61,1.78
"FI-SAV-2","FI","SAV","2",2017-11-30 15:24:00,2017-11-30,12,"CALANOIDS","Sinocalanus doerrii","Sinocalanus","doerrii","adult",1.55508836352695,4.59321625084835e-06,2,0,1.64592,13.69,285,12.55,8.48,2.61,1.78
"FI-SAV-2","FI","SAV","2",2018-01-11 13:43:00,2018-01-11,1,"CYCLOPOIDS","Acanthocyclops vernalis","Acanthocyclops","vernalis","adult",1.41371669411541,1.22608252455979e-05,2,NA,1.524,10.99,352,7.53,7.52,14.75,1.62
"FI-SAV-2","FI","SAV","2",2018-01-11 13:43:00,2018-01-11,1,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.41371669411541,0.000300390218517148,2,NA,1.524,10.99,352,7.53,7.52,14.75,1.62
"FI-SAV-2","FI","SAV","2",2018-01-11 13:43:00,2018-01-11,1,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.41371669411541,0.000300390218517148,2,NA,1.524,10.99,352,7.53,7.52,14.75,1.62
"FI-SAV-2","FI","SAV","2",2018-02-08 14:20:00,2018-02-08,2,"CYCLOPOIDS","Acanthocyclops vernalis","Acanthocyclops","vernalis","adult",1.41371669411541,7.07355302630646e-07,1,0,1,13.89,343,12.76,8.49,1.62,0.86
"FI-SAV-2","FI","SAV","2",2018-02-08 14:20:00,2018-02-08,2,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.41371669411541,8.48826363156775e-06,1,0,1,13.89,343,12.76,8.49,1.62,0.86
"FI-SAV-2","FI","SAV","2",2018-02-08 14:20:00,2018-02-08,2,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.41371669411541,1.27323954473516e-05,1,0,1,13.89,343,12.76,8.49,1.62,0.86
"FI-SAV-2","FI","SAV","2",2018-02-08 14:20:00,2018-02-08,2,"CALANOIDS","Eurytemora affinis","Eurytemora","affinis","adult",1.41371669411541,2.82942121052258e-06,1,0,1,13.89,343,12.76,8.49,1.62,0.86
"FI-WAT-1","FI","WAT","1",2017-05-23 14:18:00,2017-05-23,5,"CYCLOPOIDS","Acanthocyclops vernalis","Acanthocyclops","vernalis","adult",0.989601685880785,4.85043636089586e-05,1,1,2.04,20.7,198,9.27,7.98,6.6,NA
"FI-WAT-1","FI","WAT","1",2017-05-23 14:18:00,2017-05-23,5,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",0.989601685880785,0.000953919150976185,1,1,2.04,20.7,198,9.27,7.98,6.6,NA
"FI-WAT-1","FI","WAT","1",2017-05-23 14:18:00,2017-05-23,5,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",0.989601685880785,0.00132578593864487,1,1,2.04,20.7,198,9.27,7.98,6.6,NA
"FI-WAT-1","FI","WAT","1",2017-05-23 14:18:00,2017-05-23,5,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",0.989601685880785,1.61681212029862e-05,1,1,2.04,20.7,198,9.27,7.98,6.6,NA
"FI-WAT-1","FI","WAT","1",2017-06-05 14:35:00,2017-06-05,6,"CYCLOPOIDS","Acanthocyclops vernalis","Acanthocyclops","vernalis","adult",1.41371669411541,1.675315190441e-05,1,0,2.01,20,207,8.54,8,9.5,0.68
"FI-WAT-1","FI","WAT","1",2017-06-05 14:35:00,2017-06-05,6,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"adult",1.41371669411541,0.000284803582374971,1,0,2.01,20,207,8.54,8,9.5,0.68
"FI-WAT-1","FI","WAT","1",2017-06-05 14:35:00,2017-06-05,6,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.41371669411541,0.00177583410186746,1,0,2.01,20,207,8.54,8,9.5,0.68
"FI-WAT-1","FI","WAT","1",2017-06-05 14:35:00,2017-06-05,6,"CALANOIDS","Eurytemora affinis","Eurytemora","affinis","adult",1.41371669411541,0.00011727206333087,1,0,2.01,20,207,8.54,8,9.5,0.68
"FI-WAT-1","FI","WAT","1",2017-06-05 14:35:00,2017-06-05,6,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.41371669411541,0.00011727206333087,1,0,2.01,20,207,8.54,8,9.5,0.68
"FI-WAT-1","FI","WAT","1",2017-06-30 09:00:00,2017-06-30,7,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.30768794205675,1.8760846945447e-05,1,2,2.1,21,183,8.16,7.76,10.3,0.46
"FI-WAT-1","FI","WAT","1",2017-06-30 09:00:00,2017-06-30,7,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.30768794205675,0.000196988892927194,1,2,2.1,21,183,8.16,7.76,10.3,0.46
"FI-WAT-1","FI","WAT","1",2017-06-30 09:00:00,2017-06-30,7,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.30768794205675,3.59582899787735e-05,1,2,2.1,21,183,8.16,7.76,10.3,0.46
"FI-WAT-1","FI","WAT","1",2017-06-30 09:00:00,2017-06-30,7,"CALANOIDS","Sinocalanus doerrii","Sinocalanus","doerrii","adult",1.30768794205675,1.09438273848441e-05,1,2,2.1,21,183,8.16,7.76,10.3,0.46
"FI-WAT-1","FI","WAT","1",2017-08-02 15:44:00,2017-08-02,8,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.41371669411541,0.000395411614170531,1,2,2.5,23.9,144,8.66,7.97,4.1,0.83
"FI-WAT-1","FI","WAT","1",2017-08-02 15:44:00,2017-08-02,8,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.41371669411541,0.00559659515441367,1,2,2.5,23.9,144,8.66,7.97,4.1,0.83
"FI-WAT-1","FI","WAT","1",2017-08-28 11:30:00,2017-08-28,9,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.41371669411541,0.000542718355943363,1,1,2.04216,23.27,150,9.05,7.97,2,0.43
"FI-WAT-1","FI","WAT","1",2017-08-28 11:30:00,2017-08-28,9,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.41371669411541,0.00322129604817996,1,1,2.04216,23.27,150,9.05,7.97,2,0.43
"FI-WAT-1","FI","WAT","1",2017-08-28 11:30:00,2017-08-28,9,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.41371669411541,1.75070437401085e-05,1,1,2.04216,23.27,150,9.05,7.97,2,0.43
"FI-WAT-1","FI","WAT","1",2017-09-28 12:35:00,2017-09-28,10,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.41371669411541,0.000255532103075321,1,0,1.9812,19.8,147,9.73,8.35,2.2,0.31
"FI-WAT-1","FI","WAT","1",2017-09-28 12:35:00,2017-09-28,10,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.41371669411541,0.00255532103075321,1,0,1.9812,19.8,147,9.73,8.35,2.2,0.31
"FI-WAT-1","FI","WAT","1",2017-09-28 12:35:00,2017-09-28,10,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.41371669411541,7.51565009045061e-05,1,0,1.9812,19.8,147,9.73,8.35,2.2,0.31
"FI-WAT-1","FI","WAT","1",2017-10-30 15:00:00,2017-10-30,11,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.83783170235003,0.000308515735839674,1,2,3.048,17.4,140,9.75,8.02,2,0.36
"FI-WAT-1","FI","WAT","1",2017-10-30 15:00:00,2017-10-30,11,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.83783170235003,0.00223959571202134,1,2,3.048,17.4,140,9.75,8.02,2,0.36
"FI-WAT-1","FI","WAT","1",2017-10-30 15:00:00,2017-10-30,11,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.83783170235003,9.14120698784219e-05,1,2,3.048,17.4,140,9.75,8.02,2,0.36
"FI-WAT-1","FI","WAT","1",2017-11-30 14:48:00,2017-11-30,12,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.55508836352695,4.50135192583138e-05,2,0,2.71272,13.49,191,9.43,7.55,4,1.63
"FI-WAT-1","FI","WAT","1",2017-11-30 14:48:00,2017-11-30,12,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.55508836352695,0.000255076609130445,2,0,2.71272,13.49,191,9.43,7.55,4,1.63
"FI-WAT-1","FI","WAT","1",2017-11-30 14:48:00,2017-11-30,12,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.55508836352695,1.50045064194379e-06,2,0,2.71272,13.49,191,9.43,7.55,4,1.63
"FI-WAT-1","FI","WAT","1",2017-11-30 14:48:00,2017-11-30,12,"CALANOIDS","Sinocalanus doerrii","Sinocalanus","doerrii","adult",1.55508836352695,1.50045064194379e-06,2,0,2.71272,13.49,191,9.43,7.55,4,1.63
"FI-WAT-1","FI","WAT","1",2018-01-11 12:55:00,2018-01-11,1,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.41371669411541,9.15034819483004e-05,2,1,3.5052,10.8,241,9.84,7.69,6.06,1.11
"FI-WAT-1","FI","WAT","1",2018-01-11 12:55:00,2018-01-11,1,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.41371669411541,9.42763147346125e-05,2,1,3.5052,10.8,241,9.84,7.69,6.06,1.11
"FI-WAT-1","FI","WAT","1",2018-02-08 13:13:00,2018-02-08,2,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.41371669411541,7.07355302630646e-06,1,0,1,13.94,276,11.59,8.15,3.05,1.08
"FI-WAT-1","FI","WAT","1",2018-02-08 13:13:00,2018-02-08,2,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.41371669411541,2.82942121052258e-06,1,0,1,13.94,276,11.59,8.15,3.05,1.08
"FI-WAT-2","FI","WAT","2",2017-06-05 15:09:00,2017-06-05,6,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.34303085940964,0.000343998052437219,1,0,NA,20.8,219,9.58,8.35,7.29,0.88
"FI-WAT-2","FI","WAT","2",2017-06-05 15:09:00,2017-06-05,6,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.34303085940964,0.00162170510434689,1,0,NA,20.8,219,9.58,8.35,7.29,0.88
"FI-WAT-2","FI","WAT","2",2017-06-05 15:09:00,2017-06-05,6,"CALANOIDS","Sinocalanus doerrii","Sinocalanus","doerrii","adult",1.34303085940964,8.1904298199338e-05,1,0,NA,20.8,219,9.58,8.35,7.29,0.88
"FI-WAT-2","FI","WAT","2",2017-06-30 10:10:00,2017-06-30,7,"CYCLOPOIDS","Acanthocyclops vernalis","Acanthocyclops","vernalis","adult",1.44905961146829,7.85655420557866e-07,1,2,2,20.9,189,8.6,8.04,13.1,2.01
"FI-WAT-2","FI","WAT","2",2017-06-30 10:10:00,2017-06-30,7,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.44905961146829,2.12126963550624e-05,1,2,2,20.9,189,8.6,8.04,13.1,2.01
"FI-WAT-2","FI","WAT","2",2017-06-30 10:10:00,2017-06-30,7,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.44905961146829,7.22802986913236e-05,1,2,2,20.9,189,8.6,8.04,13.1,2.01
"FI-WAT-2","FI","WAT","2",2017-06-30 10:10:00,2017-06-30,7,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.44905961146829,9.42786504669439e-06,1,2,2,20.9,189,8.6,8.04,13.1,2.01
"FI-WAT-2","FI","WAT","2",2017-06-30 10:10:00,2017-06-30,7,"CALANOIDS","Sinocalanus doerrii","Sinocalanus","doerrii","adult",1.44905961146829,7.85655420557866e-07,1,2,2,20.9,189,8.6,8.04,13.1,2.01
"FI-WAT-2","FI","WAT","2",2017-08-02 17:34:00,2017-08-02,8,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"adult",1.41371669411541,3.07907602321575e-05,1,2,2.4,25.8,149,11.77,9.05,4.87,10.81
"FI-WAT-2","FI","WAT","2",2017-08-02 17:34:00,2017-08-02,8,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.41371669411541,0.000446466023366284,1,2,2.4,25.8,149,11.77,9.05,4.87,10.81
"FI-WAT-2","FI","WAT","2",2017-08-02 17:34:00,2017-08-02,8,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.41371669411541,0.000862141286500411,1,2,2.4,25.8,149,11.77,9.05,4.87,10.81
"FI-WAT-2","FI","WAT","2",2017-08-02 17:34:00,2017-08-02,8,"CALANOIDS","Pseudodiaptomus forbesi","Pseudodiaptomus","forbesi","adult",1.41371669411541,0.000769769005803938,1,2,2.4,25.8,149,11.77,9.05,4.87,10.81
"FI-WAT-2","FI","WAT","2",2017-08-28 14:50:00,2017-08-28,9,"CYCLOPOIDS","Cyclopoid","Cyclopoid",NA,"copepodid",1.41371669411541,0.000298011864456129,NA,NA,2.25552,23.53,151,10.3,8.5,1.4,0.4
"FI-WAT-2","FI","WAT","2",2017-08-28 14:50:00,2017-08-28,9,"CALANOIDS","Calanoid","Calanoid",NA,"copepodid",1.41371669411541,0.000521520762798225,NA,NA,2.25552,23.53,151,10.3,8.5,1.4,0.4
